order_id,order_date,ship_date,customer_id,region,product_category,product_name,quantity,unit_price,discount,revenue,profit
1280,2024-06-01,2024-06-03,147,Central,Office Supplies,Folder,12,2.0,0.0,24.0,3.82
1758,2024-10-21,2024-10-27,1007,East,Technology,Monitor,2,300.0,0.0,600.0,99.24
905,2023-07-21,2023-07-27,905,East,Technology,Monitor,10,300.0,0.16,2520.0,775.53
1250,2023-04-28,2023-05-03,909,Central,Furniture,Couch,4,950.0,0.0,3800.0,1195.84
1077,2024-02-11,2024-02-16,1430,West,Office Supplies,Folder,3,2.0,0.0,6.0,1.71
940,2022-07-15,2022-07-20,1817,South,Furniture,Couch,1,950.0,0.0,950.0,301.92
1891,2023-07-14,2023-07-15,917,Central,Furniture,Couch,8,950.0,0.0,7600.0,2233.62
1524,2023-02-16,2023-02-20,1229,East,Technology,Mouse,7,49.0,0.0,343.0,112.98
1530,2023-03-10,2023-03-16,1355,South,Office Supplies,Stapler,16,8.5,0.0,136.0,24.49
854,2023-02-27,2023-03-01,1622,East,Furniture,Desk,8,425.0,0.0,3400.0,773.66
1388,2023-02-12,2023-02-14,847,East,Furniture,Couch,4,950.0,0.0,3800.0,922.72
1304,2024-01-07,2024-01-09,1888,Central,Furniture,Couch,6,950.0,0.0,5700.0,1194.34
593,2023-09-17,2023-09-19,105,East,Office Supplies,Folder,15,2.0,0.0,30.0,8.85
714,2023-04-18,2023-04-23,1034,South,Office Supplies,Notebook,5,6.0,0.0,30.0,9.97
1182,2022-12-26,2022-12-28,1099,West,Furniture,Table,11,380.0,0.12,3678.4,855.21
632,2023-01-01,2023-01-05,1252,Central,Furniture,Chair,8,135.0,0.0,1080.0,365.37
59,2023-12-22,2023-12-27,72,South,Technology,Monitor,4,280.0,0.16,940.8,238.36
1751,2024-01-23,2024-01-25,1857,Central,Technology,Printer,3,300.0,0.23,693.0,176.37
128,2024-07-02,2024-07-03,1747,East,Furniture,Table,4,430.0,0.0,1720.0,464.48
736,2024-07-29,2024-08-01,1044,East,Office Supplies,Stapler,8,8.5,0.19,55.08,11.22
721,2023-08-25,2023-08-28,314,South,Office Supplies,Stapler,13,8.5,0.0,110.5,25.05
1906,2023-10-19,2023-10-22,842,South,Furniture,Chair,7,135.0,0.15,803.25,209.37
1139,2024-09-14,2024-09-19,1274,West,Office Supplies,Notebook,9,6.0,0.23,41.58,14.07
1233,2022-04-19,2022-04-21,1760,South,Office Supplies,Paper,16,12.0,0.0,192.0,53.48
526,2024-10-07,2024-10-13,1541,South,Office Supplies,Notebook,14,6.0,0.1,75.6,-16.38
521,2023-11-03,2023-11-09,1885,Central,Technology,Printer,4,350.0,0.08,1288.0,195.9
552,2022-05-04,2022-05-10,422,East,Furniture,Couch,8,950.0,0.22,5928.0,2053.06
1986,2022-05-01,2022-05-06,1409,South,Furniture,Chair,7,180.0,0.01,1247.4,310.1
237,2022-11-04,2022-11-08,1360,West,Furniture,Table,2,520.0,0.03,1008.8,340.67
1305,2024-04-19,2024-04-20,147,South,Technology,Printer,8,350.0,0.02,2744.0,713.08
1383,2023-10-22,2023-10-23,160,East,Office Supplies,Paper,11,12.0,0.0,132.0,35.78
1225,2023-01-04,2023-01-07,797,South,Office Supplies,Notebook,7,6.0,0.21,33.18,9.7
1782,2023-01-04,2023-01-07,851,Central,Office Supplies,Marker,6,3.25,0.0,19.5,4.18
1302,2022-12-03,2022-12-09,881,East,Office Supplies,Marker,6,3.25,0.0,19.5,5.65
1259,2023-06-04,,1308,South,Furniture,Couch,4,950.0,0.22,2964.0,756.88
494,2022-09-23,2022-09-26,1561,Central,Furniture,Table,6,520.0,0.0,3120.0,887.63
4,2024-11-22,2024-11-24,1670,East,Furniture,Chair,11,180.0,0.0,1980.0,627.99
666,2022-07-02,,1689,South,Office Supplies,Paper,6,12.0,0.11,64.08,11.97
442,2023-03-29,2023-04-02,1869,Central,Furniture,Table,7,380.0,0.0,2660.0,725.41
29,2023-05-07,2023-05-11,208,West,Furniture,Table,7,430.0,0.0,3010.0,482.87
1133,2023-08-07,2023-08-11,456,Central,Furniture,Table,5,430.0,0.1,1935.0,329.77
610,2023-12-27,2023-12-30,200,West,Furniture,Bookshelf,5,220.0,0.0,1100.0,313.41
1751,2024-01-23,2024-01-24,1857,South,Office Supplies,Stapler,12,8.5,0.0,102.0,16.75
805,2024-03-19,2024-03-22,1206,Central,Technology,Printer,8,300.0,0.0,2400.0,645.77
75,2023-02-05,2023-02-09,588,West,Furniture,Bookshelf,7,220.0,0.0,1540.0,298.76
838,2023-01-06,2023-01-09,1881,East,Furniture,Table,7,430.0,0.05,2859.5,602.83
1170,2022-08-11,2022-08-15,921,Central,Furniture,Chair,6,135.0,0.0,810.0,142.5
128,2024-07-02,2024-07-07,1747,South,Furniture,Cabinet,7,300.0,0.0,2100.0,419.44
1877,2023-01-02,2023-01-08,1858,East,Furniture,Desk,7,450.0,0.0,3150.0,989.91
42,2023-06-11,2023-06-12,1177,West,Office Supplies,Envelope,12,0.75,0.0,9.0,2.5
1380,2024-11-12,2024-11-17,544,Central,Furniture,Bookshelf,2,220.0,0.0,440.0,-149.58
41,2024-07-04,2024-07-06,1582,Central,Technology,Mouse,10,25.0,0.16,210.0,33.55
934,2024-10-09,2024-10-12,1557,South,Office Supplies,Pen,4,1.5,0.0,6.0,1.85
34,2024-09-11,2024-09-13,1681,East,Office Supplies,Pen,16,1.5,0.17,19.92,5.77
1041,2022-03-09,2022-03-12,988,Central,Furniture,Table,10,520.0,0.12,4576.0,925.17
1701,2023-12-01,2023-12-07,566,Central,Office Supplies,Folder,9,2.0,0.0,18.0,5.33
1177,2024-04-26,2024-05-01,1065,East,Furniture,Couch,10,950.0,0.01,9405.0,2758.58
998,2024-06-06,2024-06-12,558,Central,Technology,Laptop,7,1100.0,0.0,7700.0,1862.39
1402,2022-10-21,2022-10-25,209,East,Office Supplies,Folder,9,2.0,0.16,15.12,4.35
588,2023-08-17,2023-08-23,744,East,Technology,Mouse,5,25.0,0.0,125.0,29.86
1623,2024-12-03,2024-12-09,137,East,Technology,Laptop,1,1100.0,0.21,869.0,188.67
1653,2024-12-17,2024-12-21,154,South,Technology,Mouse,2,49.0,0.18,80.36,19.55
1898,2024-12-27,2024-12-30,1031,East,Technology,Mouse,9,19.0,0.21,135.09,44.45
342,2022-03-31,2022-04-04,1369,East,Technology,Mouse,8,25.0,0.0,200.0,45.38
2005,2022-10-04,2022-10-09,61,West,Furniture,Couch,8,950.0,0.05,7220.0,1665.93
27,2024-10-05,2024-10-11,793,West,Office Supplies,Envelope,12,0.75,0.0,9.0,2.45
1849,2024-01-30,2024-02-03,404,South,Furniture,Chair,1,135.0,0.22,105.3,31.65
1311,2023-04-25,2023-05-01,22,East,Technology,Mouse,6,49.0,0.08,270.48,80.31
646,2023-04-08,2023-04-13,946,West,Office Supplies,Paper,11,12.0,0.0,132.0,20.32
731,2024-04-01,2024-04-03,871,West,Furniture,Chair,8,180.0,0.21,1137.6,327.04
168,2022-11-14,2022-11-19,1526,Central,Furniture,Table,3,380.0,0.0,1140.0,273.73
610,2023-12-27,2023-12-28,200,East,Office Supplies,Paper,6,12.0,0.0,72.0,18.35
268,2023-05-04,2023-05-05,971,West,Office Supplies,Pen,5,1.5,0.24,5.7,1.5
1773,2022-06-24,2022-06-25,109,South,Furniture,Table,6,380.0,0.0,2280.0,675.66
821,2024-06-24,2024-06-30,1872,Central,Technology,Laptop,9,1200.0,0.0,10800.0,3415.68
455,2023-09-22,2023-09-25,1541,Central,Office Supplies,Stapler,10,8.5,0.16,71.4,19.94
906,2023-07-13,2023-07-16,1935,East,Office Supplies,Marker,15,3.25,0.06,45.82,12.04
1709,2024-04-23,2024-04-26,1062,East,Furniture,Table,10,430.0,0.0,4300.0,966.44
1425,2024-07-17,2024-07-23,1852,Central,Office Supplies,Paper,6,12.0,0.06,67.68,12.02
922,2023-09-05,2023-09-10,260,South,Furniture,Table,2,430.0,0.12,756.8,258.61
981,2023-03-30,2023-04-02,201,East,Office Supplies,Notebook,15,6.0,0.22,70.2,17.01
1500,2022-01-12,2022-01-14,1552,East,Technology,Laptop,8,1200.0,0.0,9600.0,2527.13
702,2023-02-25,2023-02-26,1725,Central,Office Supplies,Envelope,10,0.75,0.04,7.2,2.16
634,2023-05-14,2023-05-19,540,Central,Furniture,Chair,11,135.0,0.21,1173.15,192.02
1582,2022-02-19,2022-02-20,1547,East,Furniture,Cabinet,6,300.0,0.07,1674.0,537.36
1600,2023-06-04,2023-06-07,1165,West,Technology,Monitor,8,150.0,0.2,960.0,297.03
130,2023-10-24,2023-10-29,549,East,Office Supplies,Folder,11,2.0,0.23,16.94,5.16
1020,2024-02-02,2024-02-06,1660,West,Office Supplies,Envelope,15,0.75,0.0,11.25,1.74
1846,2022-08-03,2022-08-05,1427,Central,Furniture,Chair,1,135.0,0.11,120.15,30.67
1387,2024-10-08,2024-10-11,53,West,Furniture,Table,9,380.0,0.0,3420.0,550.12
1729,2022-02-01,2022-02-04,443,South,Technology,Monitor,2,230.0,0.09,418.6,108.91
819,2022-09-27,2022-09-29,632,Central,Furniture,Cabinet,1,300.0,0.0,300.0,88.11
693,2024-02-09,2024-02-11,541,East,Furniture,Couch,8,950.0,0.0,7600.0,1325.21
1316,2022-10-04,2022-10-08,1228,East,Furniture,Bookshelf,8,220.0,0.2,1408.0,406.88
1395,2024-11-01,2024-11-04,1655,Central,Office Supplies,Notebook,13,6.0,0.0,78.0,18.71
794,2023-07-01,2023-07-07,1326,Central,Furniture,Table,4,380.0,0.0,1520.0,474.71
29,2023-05-07,2023-05-10,208,South,Office Supplies,Pen,10,1.5,0.0,15.0,3.85
149,2023-08-01,2023-08-02,335,Central,Technology,Mouse,7,19.0,0.13,115.71,25.14
1803,2022-10-10,2022-10-15,1360,East,Furniture,Cabinet,2,300.0,0.0,600.0,129.84
1320,2023-11-27,2023-12-02,1310,South,Office Supplies,Paper,7,12.0,0.0,84.0,27.68
11,2022-02-08,2022-02-09,1295,East,Furniture,Chair,10,180.0,0.0,1800.0,433.03
1536,2023-05-22,2023-05-27,1325,West,Office Supplies,Stapler,6,8.5,0.0,51.0,11.79
676,2022-05-02,2022-05-04,1568,Central,Office Supplies,Paper,5,12.0,0.0,60.0,9.48
1137,2023-03-21,2023-03-26,1264,West,Furniture,Couch,1,950.0,0.0,950.0,211.72
187,2023-04-05,2023-04-10,1976,East,Office Supplies,Notebook,7,6.0,0.0,42.0,13.44
807,2022-07-07,2022-07-08,1593,West,Office Supplies,Stapler,12,8.5,0.0,102.0,30.82
744,2024-06-18,2024-06-22,1912,West,Technology,Printer,8,300.0,0.17,1992.0,386.81
1251,2024-05-15,2024-05-20,139,East,Office Supplies,Marker,14,3.25,0.0,45.5,10.58
1334,2022-07-20,2022-07-26,1151,East,Office Supplies,Notebook,11,6.0,0.16,55.44,10.5
98,2022-08-11,2022-08-16,1440,Central,Office Supplies,Pen,9,1.5,0.0,13.5,4.6
55,2023-01-21,2023-01-25,1368,West,Office Supplies,Paper,14,12.0,0.04,161.28,43.48
623,2022-03-28,2022-03-29,101,South,Furniture,Table,11,430.0,0.21,3736.7,1124.26
664,2024-02-22,2024-02-26,273,South,Furniture,Bookshelf,1,220.0,0.0,220.0,64.41
758,2024-07-15,2024-07-16,868,East,Furniture,Desk,1,425.0,0.0,425.0,138.01
406,2024-12-29,2024-12-31,425,East,Furniture,Couch,1,950.0,0.0,950.0,322.87
69,2022-04-12,2022-04-13,1449,West,Office Supplies,Paper,4,12.0,0.0,48.0,7.51
1336,2022-09-14,2022-09-16,1700,East,Furniture,Bookshelf,1,220.0,0.23,169.4,58.45
1313,2024-06-24,2024-06-26,1834,South,Office Supplies,Stapler,6,8.5,0.06,47.94,15.54
1786,2023-05-03,2023-05-04,78,Central,Furniture,Cabinet,10,300.0,0.0,3000.0,679.77
1572,2022-01-03,2022-01-09,990,Central,Office Supplies,Notebook,11,6.0,0.18,54.12,17.18
751,2022-03-01,2022-03-04,915,West,Furniture,Bookshelf,4,220.0,0.0,880.0,261.63
1172,2023-02-24,2023-02-25,611,Central,Technology,Laptop,4,1100.0,0.0,4400.0,1357.94
1491,2023-04-10,2023-04-15,104,East,Office Supplies,Stapler,9,8.5,0.07,71.14,13.81
1763,2024-02-02,2024-02-08,681,East,Technology,Monitor,11,300.0,0.08,3036.0,849.21
1268,2023-01-30,2023-02-05,1511,East,Office Supplies,Paper,11,12.0,0.0,132.0,20.48
1515,2022-08-13,2022-08-18,983,East,Furniture,Desk,7,425.0,0.0,2975.0,950.95
1873,2023-07-07,2023-07-10,950,West,Office Supplies,Marker,3,3.25,0.0,9.75,3.32
958,2022-07-09,2022-07-15,1441,Central,Furniture,Chair,1,135.0,0.19,109.35,30.88
1531,2023-06-24,2023-06-26,278,South,Furniture,Table,4,520.0,0.0,2080.0,525.27
365,2022-06-01,2022-06-04,720,Central,Furniture,Couch,4,950.0,0.0,3800.0,1121.56
482,2022-09-01,2022-09-06,490,East,Furniture,Couch,1,950.0,0.14,817.0,175.88
201,2024-08-29,2024-09-01,513,South,Office Supplies,Marker,8,3.25,0.22,20.28,5.58
154,2023-09-29,2023-09-30,1292,West,Office Supplies,Folder,12,2.0,0.0,24.0,7.05
1474,2023-07-12,2023-07-15,1549,East,Furniture,Table,2,520.0,0.0,1040.0,185.68
1525,2023-04-16,2023-04-18,1964,East,Technology,Printer,11,350.0,0.0,3850.0,685.35
73,2024-02-18,2024-02-19,214,South,Furniture,Couch,5,950.0,0.0,4750.0,1392.83
713,2024-05-23,2024-05-27,1890,West,Office Supplies,Folder,10,2.0,0.0,20.0,4.73
296,2024-10-23,2024-10-28,85,South,Furniture,Chair,3,180.0,0.0,540.0,177.03
1041,2022-03-09,2022-03-14,988,West,Furniture,Desk,9,450.0,0.0,4050.0,
1665,2022-04-09,2022-04-12,588,East,Furniture,Cabinet,7,300.0,0.0,2100.0,332.82
1241,2022-12-09,2022-12-15,947,Central,Office Supplies,Notebook,11,6.0,0.0,66.0,18.48
61,2022-10-01,,1344,East,Furniture,Chair,1,90.0,0.08,82.8,23.75
939,2022-05-11,2022-05-15,353,Central,Furniture,Desk,5,450.0,0.17,1867.5,-486.89
1640,2024-09-06,2024-09-07,404,Central,Furniture,Desk,3,425.0,0.0,1275.0,365.5
42,2023-06-11,2023-06-16,1177,West,Technology,Printer,4,300.0,0.19,972.0,247.62
25,2024-07-22,2024-07-23,1551,South,Office Supplies,Paper,6,12.0,0.0,72.0,20.77
1063,2022-12-09,2022-12-13,1455,West,Technology,Printer,11,350.0,0.04,3696.0,586.88
1827,2024-06-20,2024-06-26,1121,East,Furniture,Chair,7,135.0,0.0,945.0,211.38
131,2022-11-08,2022-11-11,873,South,Technology,Monitor,10,230.0,0.1,2070.0,397.78
1522,2023-05-04,2023-05-06,157,Central,Office Supplies,Marker,13,3.25,0.0,42.25,7.18
1253,2024-09-22,2024-09-23,435,Central,Furniture,Table,8,430.0,0.0,3440.0,677.06
108,2022-01-22,2022-01-24,410,East,Technology,Laptop,11,1500.0,0.12,14520.0,2733.57
172,2022-01-14,2022-01-19,504,South,Office Supplies,Marker,12,3.25,0.0,39.0,13.44
1459,2024-11-17,2024-11-20,326,East,Office Supplies,Envelope,7,0.75,0.09,4.78,0.99
1502,2023-01-08,2023-01-11,484,East,Furniture,Bookshelf,10,220.0,0.08,2024.0,-397.09
102,2023-12-17,2023-12-18,1288,West,Office Supplies,Envelope,9,0.75,0.17,5.6,1.78
866,2023-03-11,2023-03-17,637,East,Office Supplies,Notebook,5,6.0,0.05,28.5,6.66
524,2024-12-19,2024-12-22,663,South,Furniture,Table,3,430.0,0.0,1290.0,302.24
275,2024-04-30,2024-05-01,1389,East,Technology,Monitor,3,300.0,0.18,738.0,176.17
1637,2023-08-24,2023-08-25,605,South,Technology,Mouse,4,19.0,0.0,76.0,17.73
1068,2024-03-30,2024-04-01,605,Central,Office Supplies,Notebook,8,6.0,0.0,48.0,10.34
1979,2024-05-24,2024-05-27,822,East,Furniture,Desk,5,425.0,0.0,2125.0,440.44
817,2024-06-21,2024-06-22,163,South,Office Supplies,Paper,10,12.0,0.14,103.2,33.68
957,2022-06-05,2022-06-07,1784,Central,Office Supplies,Folder,16,2.0,0.0,32.0,5.83
1041,2022-03-09,2022-03-13,988,South,Furniture,Desk,5,450.0,0.0,2250.0,418.98
330,2024-02-26,2024-02-28,1826,Central,Office Supplies,Pen,13,1.5,0.0,19.5,5.15
1593,2023-09-12,2023-09-14,883,West,Furniture,Cabinet,5,300.0,0.15,1275.0,278.88
1847,2022-05-08,2022-05-09,1846,East,Technology,Laptop,10,1200.0,0.0,12000.0,2811.67
1521,2023-09-08,2023-09-13,195,East,Technology,Monitor,2,280.0,0.02,548.8,170.85
1839,2022-07-16,2022-07-21,1915,Central,Technology,Printer,11,350.0,0.22,3003.0,993.17
12,2024-06-05,2024-06-11,797,West,Office Supplies,Paper,13,12.0,0.07,145.08,44.7
1342,2024-03-12,2024-03-17,942,South,Technology,Laptop,5,1100.0,0.15,4675.0,920.91
1616,2022-07-06,2022-07-08,1620,West,Office Supplies,Folder,14,2.0,0.0,28.0,9.69
216,2024-11-09,2024-11-15,282,South,Office Supplies,Folder,9,2.0,0.0,18.0,4.01
339,2023-11-01,2023-11-02,1682,South,Office Supplies,Paper,4,12.0,0.24,36.48,6.71
1800,2022-12-05,2022-12-08,193,East,Furniture,Cabinet,6,300.0,0.15,1530.0,382.35
661,2022-06-09,2022-06-11,351,Central,Office Supplies,Pen,9,3.0,0.18,22.14,6.53
1105,2024-05-30,2024-06-01,1214,East,Furniture,Couch,5,950.0,0.0,4750.0,791.61
1751,2024-01-23,2024-01-29,1857,East,Furniture,Desk,9,450.0,0.0,4050.0,1121.27
1509,2023-04-02,2023-04-03,160,East,Furniture,Desk,4,425.0,0.11,1513.0,486.6
374,2024-12-19,2024-12-23,1191,South,Technology,Laptop,10,1500.0,0.0,15000.0,3035.34
976,2024-07-24,2024-07-26,248,East,Technology,Mouse,1,19.0,0.0,19.0,5.48
710,2022-05-16,2022-05-20,362,South,Office Supplies,Pen,16,1.5,0.0,24.0,5.52
1224,2024-02-25,2024-02-29,201,Central,Technology,Laptop,8,1100.0,0.0,8800.0,2048.88
1561,2022-10-04,2022-10-09,1582,South,Furniture,Cabinet,8,300.0,0.0,2400.0,494.79
466,2024-10-09,2024-10-10,784,South,Technology,Laptop,7,1500.0,0.0,10500.0,2886.23
1113,2023-12-05,2023-12-09,318,West,Office Supplies,Marker,10,3.25,0.02,31.85,7.08
1292,2024-01-31,2024-02-01,499,East,Technology,Printer,2,300.0,0.2,480.0,151.77
1679,2023-07-07,2023-07-12,1392,East,Technology,Laptop,3,1100.0,0.01,3267.0,1119.21
1595,2024-03-07,2024-03-08,1595,East,Furniture,Desk,9,425.0,0.0,3825.0,1289.09
1946,2023-05-05,2023-05-07,721,East,Furniture,Table,1,520.0,0.0,520.0,94.97
489,2022-05-14,2022-05-18,1091,West,Office Supplies,Folder,10,2.0,0.18,16.4,2.51
1901,2022-03-24,2022-03-25,1921,West,Furniture,Cabinet,8,300.0,0.01,2376.0,564.76
1562,2023-03-29,2023-04-01,1414,West,Furniture,Couch,7,950.0,0.0,6650.0,1966.92
47,2023-03-31,2023-04-01,1297,West,Office Supplies,Folder,15,2.0,0.0,30.0,10.36
1312,2023-11-14,2023-11-18,1859,East,Technology,Monitor,11,150.0,0.0,1650.0,506.03
778,2022-03-16,2022-03-21,1895,South,Furniture,Table,5,430.0,0.0,2150.0,572.14
1040,2022-02-10,2022-02-15,1732,Central,Office Supplies,Stapler,6,8.5,0.0,51.0,7.92
711,2022-05-09,2022-05-13,1900,West,Technology,Monitor,10,150.0,0.22,1170.0,368.68
401,2023-07-08,2023-07-10,288,South,Office Supplies,Envelope,12,0.75,0.04,8.64,1.6
1943,2024-04-12,2024-04-14,1015,West,Office Supplies,Marker,15,3.25,0.13,42.41,6.83
1818,2023-01-10,2023-01-15,451,East,Furniture,Chair,10,180.0,0.0,1800.0,576.13
981,2023-03-30,2023-04-04,201,East,Technology,Mouse,10,25.0,0.15,212.5,55.94
1110,2023-08-25,2023-08-29,1831,South,Office Supplies,Pen,8,3.0,0.0,24.0,4.22
250,2022-04-24,2022-04-26,1169,South,Furniture,Chair,11,135.0,0.0,1485.0,337.55
391,2023-10-12,2023-10-17,969,South,Office Supplies,Folder,3,2.0,0.11,5.34,0.89
1806,2023-10-21,2023-10-23,716,East,Technology,Printer,5,350.0,0.0,1750.0,485.8
335,2023-05-09,2023-05-14,1563,East,Office Supplies,Pen,16,3.0,0.09,43.68,9.02
629,2022-08-20,2022-08-21,1850,Central,Office Supplies,Stapler,6,8.5,0.12,44.88,14.51
1543,2023-05-06,2023-05-09,1857,South,Furniture,Table,4,380.0,0.0,1520.0,336.77
137,2022-12-19,2022-12-25,903,Central,Furniture,Couch,7,950.0,0.08,6118.0,1522.93
883,2022-08-01,2022-08-02,79,West,Office Supplies,Stapler,11,8.5,0.0,93.5,15.21
688,2023-10-25,2023-10-31,236,Central,Furniture,Chair,8,135.0,0.0,1080.0,221.53
1864,2022-07-27,2022-08-01,1538,West,Furniture,Bookshelf,11,220.0,0.0,2420.0,690.56
1522,2023-05-04,2023-05-07,157,West,Office Supplies,Folder,15,2.0,0.0,30.0,8.92
827,2024-12-29,2025-01-01,639,Central,Office Supplies,Marker,16,3.25,0.11,46.28,9.19
727,2024-11-09,2024-11-14,1930,South,Furniture,Chair,8,135.0,0.0,1080.0,270.83
1501,2023-12-21,2023-12-26,555,West,Furniture,Desk,5,450.0,0.09,2047.5,641.9
594,2022-07-11,2022-07-13,17,South,Office Supplies,Envelope,8,0.75,0.14,5.16,1.17
1247,2023-01-18,2023-01-23,1004,East,Technology,Mouse,2,49.0,0.06,92.12,16.28
990,2024-08-06,2024-08-10,1326,West,Office Supplies,Notebook,15,6.0,0.25,67.5,15.96
372,2022-02-19,2022-02-24,664,East,Technology,Printer,11,350.0,0.0,3850.0,1039.98
935,2023-11-01,2023-11-05,269,Central,Office Supplies,Notebook,16,6.0,0.13,83.52,12.65
995,2022-07-29,2022-08-03,1139,South,Office Supplies,Envelope,5,0.75,0.0,3.75,0.82
402,2023-09-13,2023-09-15,1006,Central,Office Supplies,Paper,7,12.0,0.05,79.8,21.66
1467,2022-02-18,2022-02-22,118,West,Furniture,Cabinet,2,300.0,0.0,600.0,-204.23
1514,2022-11-27,2022-11-28,776,East,Technology,Mouse,3,19.0,0.0,57.0,13.21
615,2024-08-13,2024-08-17,1879,West,Office Supplies,Notebook,6,6.0,0.12,31.68,5.78
1297,2022-12-31,2023-01-02,163,Central,Office Supplies,Pen,8,3.0,0.0,24.0,6.16
1550,2022-01-05,2022-01-11,1620,South,Furniture,Couch,5,950.0,0.22,3705.0,767.49
1183,2023-07-14,2023-07-18,672,South,Furniture,Chair,10,90.0,0.01,891.0,171.92
1176,2022-07-14,2022-07-19,1180,West,Office Supplies,Marker,6,3.25,0.0,19.5,5.23
995,2022-07-29,2022-08-03,1139,West,Technology,Laptop,2,1500.0,0.0,3000.0,999.53
620,2024-07-28,2024-08-03,449,East,Technology,Printer,11,350.0,0.0,3850.0,1220.62
188,2022-10-28,2022-10-30,919,Central,Furniture,Couch,5,950.0,0.14,4085.0,761.68
1837,2022-01-19,2022-01-22,726,West,Office Supplies,Paper,7,12.0,0.04,80.64,24.45
1122,2024-03-29,2024-04-03,1595,East,Office Supplies,Stapler,13,8.5,0.0,110.5,21.66
131,2022-11-08,2022-11-09,873,West,Office Supplies,Notebook,9,6.0,0.0,54.0,11.24
805,2024-03-19,2024-03-21,1206,South,Furniture,Cabinet,1,300.0,0.0,300.0,-100.2
1195,2024-07-02,2024-07-06,1443,East,Furniture,Table,4,520.0,0.0,2080.0,691.0
936,2024-07-12,2024-07-16,1126,East,Furniture,Chair,11,180.0,0.0,1980.0,363.78
986,2023-05-31,2023-06-01,442,West,Office Supplies,Paper,7,12.0,0.0,84.0,13.68
183,2022-01-28,2022-02-02,66,Central,Technology,Monitor,8,230.0,0.0,1840.0,383.87
983,2024-08-25,2024-08-27,1783,South,Technology,Monitor,8,300.0,0.0,2400.0,639.25
364,2023-11-13,2023-11-14,584,Central,Furniture,Bookshelf,1,220.0,0.0,220.0,71.58
39,2023-11-24,2023-11-29,1560,East,Furniture,Table,5,430.0,0.0,2150.0,373.6
1551,2022-12-27,2022-12-29,459,Central,Furniture,Couch,10,950.0,0.0,9500.0,-2213.42
1912,2023-10-06,2023-10-10,1629,East,Technology,Mouse,1,19.0,0.0,19.0,3.88
497,2024-03-03,2024-03-05,253,Central,Furniture,Chair,1,135.0,0.0,135.0,20.65
1540,2023-04-01,2023-04-07,1384,West,Office Supplies,Pen,4,3.0,0.09,10.92,3.36
1373,2024-12-12,2024-12-15,1811,Central,Office Supplies,Paper,4,12.0,0.0,48.0,15.01
982,2022-05-04,2022-05-06,1,East,Technology,Printer,9,300.0,0.07,2511.0,487.75
921,2023-11-19,2023-11-22,1643,South,Furniture,Cabinet,4,300.0,0.0,1200.0,216.3
1421,2023-04-16,2023-04-18,218,South,Technology,Printer,3,300.0,0.21,711.0,127.21
722,2023-07-20,2023-07-23,1036,South,Office Supplies,Marker,13,3.25,0.16,35.49,8.62
1185,2023-03-16,2023-03-22,1692,East,Furniture,Chair,1,135.0,0.0,135.0,26.91
16,2024-11-11,2024-11-15,1483,Central,Office Supplies,Folder,14,2.0,0.16,23.52,5.93
493,2022-05-10,2022-05-15,931,South,Technology,Monitor,2,150.0,0.19,243.0,55.15
1450,2024-08-09,2024-08-12,1124,South,Office Supplies,Paper,8,12.0,0.0,96.0,18.45
1132,2022-01-19,2022-01-25,1356,South,Technology,Monitor,9,300.0,0.0,2700.0,810.64
894,2024-10-08,2024-10-11,227,West,Office Supplies,Stapler,7,8.5,0.0,59.5,10.71
1474,2023-07-12,2023-07-16,1549,East,Furniture,Chair,4,180.0,0.21,568.8,176.2
311,2022-10-31,2022-11-03,1317,East,Office Supplies,Folder,15,2.0,0.0,30.0,7.87
739,2023-08-06,2023-08-12,516,East,Office Supplies,Pen,7,3.0,0.0,21.0,6.64
1194,2023-07-13,2023-07-19,1172,East,Technology,Monitor,9,150.0,0.0,1350.0,203.78
546,2023-02-04,2023-02-05,764,East,Furniture,Couch,7,950.0,0.0,6650.0,1993.92
414,2023-03-04,2023-03-08,1563,West,Office Supplies,Pen,10,1.5,0.01,14.85,2.38
251,2022-10-30,2022-10-31,744,Central,Office Supplies,Folder,6,2.0,0.19,9.72,-3.3
759,2022-01-19,2022-01-23,432,West,Technology,Printer,11,300.0,0.15,2805.0,814.99
1805,2023-06-09,2023-06-12,1264,South,Furniture,Desk,8,425.0,0.0,3400.0,727.72
1165,2022-10-23,2022-10-29,258,West,Office Supplies,Stapler,8,8.5,0.0,68.0,14.55
1298,2024-12-07,2024-12-08,511,East,Technology,Printer,5,350.0,0.13,1522.5,490.7
1440,2024-10-20,2024-10-23,1577,West,Technology,Monitor,7,150.0,0.0,1050.0,-347.1
1632,2024-02-29,2024-03-06,613,East,Furniture,Couch,6,950.0,0.0,5700.0,1871.39
1763,2024-02-02,2024-02-06,681,West,Office Supplies,Notebook,5,6.0,0.0,30.0,9.35
1915,2024-05-09,2024-05-15,1809,East,Office Supplies,Paper,7,12.0,0.0,84.0,26.36
1063,2022-12-09,2022-12-12,1455,South,Technology,Laptop,9,1100.0,0.02,9702.0,2566.7
814,2023-12-26,2023-12-27,926,East,Office Supplies,Pen,9,1.5,0.0,13.5,2.1
29,2023-05-07,2023-05-08,208,West,Furniture,Desk,4,450.0,0.18,1476.0,247.02
958,2022-07-09,2022-07-15,1441,South,Furniture,Bookshelf,7,220.0,0.0,1540.0,431.06
